ID,Region,RegionName,StateName,CountyName,CityName,ForecastYoYPctChange,
38061,County,Mountrail County,ND,Mountrail County,NA,-1.741424802,
41051,County,Multnomah County,OR,Multnomah County,NA,-0.198708395,
19139,County,Muscatine County,IA,Muscatine County,NA,1.498637602,
39119,County,Muskingum County,OH,Muskingum County,NA,2.660016625,
09009,County,New Haven County,CT,New Haven County,NA,1.432532348,
16069,County,Nez Perce County,ID,Nez Perce County,NA,7.856296881,
28105,County,Oktibbeha County,MS,Oktibbeha County,NA,2.912621359,
55087,County,Outagamie County,WI,Outagamie County,NA,2.955939766,
23019,County,Penobscot County,ME,Penobscot County,NA,2.887139108,
40121,County,Pittsburg County,OK,Pittsburg County,NA,-1.115241636,
19157,County,Poweshiek County,IA,Poweshiek County,NA,1.490602722,
06065,County,Riverside County,CA,Riverside County,NA,2.318392581,
47147,County,Robertson County,TN,Robertson County,NA,4.422604423,
48395,County,Robertson County,TX,Robertson County,NA,2.256410256,
26143,County,Roscommon County,MI,Roscommon County,NA,4.580896686,
23023,County,Sagadahoc County,ME,Sagadahoc County,NA,2.898550725,
49035,County,Salt Lake County,UT,Salt Lake County,NA,7.24930538,
06073,County,San Diego County,CA,San Diego County,NA,1.54284756,
06081,County,San Mateo County,CA,San Mateo County,NA,1.374864067,
36095,County,Schoharie County,NY,Schoharie County,NA,2.12183436,
05131,County,Sebastian County,AR,Sebastian County,NA,1.83639399,
27141,County,Sherburne County,MN,Sherburne County,NA,5.483744614,
53061,County,Snohomish County,WA,Snohomish County,NA,-0.021290185,
48425,County,Somervell County,TX,Somervell County,NA,3.359278984,
33017,County,Strafford County,NH,Strafford County,NA,3.899172903,
01121,County,Talladega County,AL,Talladega County,NA,1.711026616,
41057,County,Tillamook County,OR,Tillamook County,NA,5.734437289,
48451,County,Tom Green County,TX,Tom Green County,NA,2.024291498,
47169,County,Trousdale County,TN,Trousdale County,NA,13.09041835,
26159,County,Van Buren County,MI,Van Buren County,NA,3.632478632,
48467,County,Van Zandt County,TX,Van Zandt County,NA,4.39238653,
17183,County,Vermilion County,IL,Vermilion County,NA,1.008403361,
20197,County,Wabaunsee County,KS,Wabaunsee County,NA,4.672897196,
26161,County,Washtenaw County,MI,Washtenaw County,NA,3.872515422,
17195,County,Whiteside County,IL,Whiteside County,NA,2.872928177,
48487,County,Wilbarger County,TX,Wilbarger County,NA,2.932098765,
17201,County,Winnebago County,IL,Winnebago County,NA,2.915194346,
55139,County,Winnebago County,WI,Winnebago County,NA,3.918575064,
25027,County,Worcester County,MA,Worcester County,NA,2.667128507,
24047,County,Worcester County,MD,Worcester County,NA,2.118477834,
20209,County,Wyandotte County,KS,Wyandotte County,NA,8.797909408,
28161,County,Yalobusha County,MS,Yalobusha County,NA,1.923076923,
25001,County,Barnstable County,MA,Barnstable County,NA,2.17900656,
22011,County,Beauregard Parish,LA,Beauregard Parish,NA,5.764411028,
35001,County,Bernalillo County,NM,Bernalillo County,NA,2.808716707,
19013,County,Black Hawk County,IA,Black Hawk County,NA,1.349206349,
27013,County,Blue Earth County,MN,Blue Earth County,NA,2.389248382,
08014,County,Broomfield County,CO,Broomfield County,NA,2.669632925,
34005,County,Burlington County,NJ,Burlington County,NA,2.063628547,
45019,County,Charleston County,SC,Charleston County,NA,1.941747573,
36013,County,Chautauqua County,NY,Chautauqua County,NA,5.654101996,
50007,County,Chittenden County,VT,Chittenden County,NA,3.629872062,
42033,County,Clearfield County,PA,Clearfield County,NA,3.479381443,
16035,County,Clearwater County,ID,Clearwater County,NA,5.611340815,
39029,County,Columbiana County,OH,Columbiana County,NA,1.428571429,
05035,County,Crittenden County,AR,Crittenden County,NA,0.760869565,
23005,County,Cumberland County,ME,Cumberland County,NA,3.762568926,
37051,County,Cumberland County,NC,Cumberland County,NA,0.790166813,
34011,County,Cumberland County,NJ,Cumberland County,NA,0.075301205,
42041,County,Cumberland County,PA,Cumberland County,NA,1.388888889,
47035,County,Cumberland County,TN,Cumberland County,NA,4.651162791,
45031,County,Darlington County,SC,Darlington County,NA,2.005347594,
30023,County,Deer Lodge County,MT,Deer Lodge County,NA,1.237623762,
19057,County,Des Moines County,IA,Des Moines County,NA,1.618122977,
24019,County,Dorchester County,MD,Dorchester County,NA,0.820793434,
45035,County,Dorchester County,SC,Dorchester County,NA,4.393115942,
55035,County,Eau Claire County,WI,Eau Claire County,NA,2.994715208,
45043,County,Georgetown County,SC,Georgetown County,NA,5.525846702,
34015,County,Gloucester County,NJ,Gloucester County,NA,0.906801008,
51073,County,Gloucester County,VA,Gloucester County,NA,2.706078268,
55047,County,Green Lake County,WI,Green Lake County,NA,1.411589896,
45045,County,Greenville County,SC,Greenville County,NA,3.8671294,
41027,County,Hood River County,OR,Hood River County,NA,3.905402473,
42061,County,Huntingdon County,PA,Huntingdon County,NA,2.952602953,
18069,County,Huntington County,IN,Huntington County,NA,5.871212121,
51095,County,James City County,VA,James City County,NA,1.055324592,
40073,County,Kingfisher County,OK,Kingfisher County,NA,2.919708029,
42069,County,Lackawanna County,PA,Lackawanna County,NA,0.319744205,
09005,County,Litchfield County,CT,Litchfield County,NA,-0.601503759,
17105,County,Livingston County,IL,Livingston County,NA,0.823892894,
22063,County,Livingston Parish,LA,Livingston Parish,NA,0.128040973,
26093,County,Livingston County,MI,Livingston County,NA,0.86013463,
29117,County,Livingston County,MO,Livingston County,NA,2.926829268,
36051,County,Livingston County,NY,Livingston County,NA,0.432900433,
35028,County,Los Alamos County,NM,Los Alamos County,NA,4.498914055,
12086,County,Miami-Dade County,FL,Miami-Dade County,NA,1.364079247,
27095,County,Mille Lacs County,MN,Mille Lacs County,NA,3.760217984,
54061,County,Monongalia County,WV,Monongalia County,NA,1.894736842,
01101,County,Montgomery County,AL,Montgomery County,NA,0.8,
17135,County,Montgomery County,IL,Montgomery County,NA,4.838709677,
18107,County,Montgomery County,IN,Montgomery County,NA,4.089815557,
20125,County,Montgomery County,KS,Montgomery County,NA,-4.480651731,
21173,County,Montgomery County,KY,Montgomery County,NA,2.210365854,
24031,County,Montgomery County,MD,Montgomery County,NA,-0.066430469,
28097,County,Montgomery County,MS,Montgomery County,NA,-1.185185185,
37123,County,Montgomery County,NC,Montgomery County,NA,0.318809777,
36057,County,Montgomery County,NY,Montgomery County,NA,1.728844404,
39113,County,Montgomery County,OH,Montgomery County,NA,4.862953139,
42091,County,Montgomery County,PA,Montgomery County,NA,1.375119923,
47125,County,Montgomery County,TN,Montgomery County,NA,2.774427021,
48339,County,Montgomery County,TX,Montgomery County,NA,2.305475504,
51121,County,Montgomery County,VA,Montgomery County,NA,2.646926873,
21177,County,Muhlenberg County,KY,Muhlenberg County,NA,1.711491443,
10003,County,New Castle County,DE,New Castle County,NA,1.717475311,
09011,County,New London County,CT,New London County,NA,0.594985125,
29143,County,New Madrid County,MO,New Madrid County,NA,3.146853147,
12093,County,Okeechobee County,FL,Okeechobee County,NA,6.652661064,
45075,County,Orangeburg County,SC,Orangeburg County,NA,0.122100122,
12099,County,Palm Beach County,FL,Palm Beach County,NA,3.459230498,
48363,County,Palo Pinto County,TX,Palo Pinto County,NA,1.580333626,
46103,County,Pennington County,SD,Pennington County,NA,3.966131907,
44007,County,Providence County,RI,Providence County,NA,2.312818503,
36083,County,Rensselaer County,NY,Rensselaer County,NA,2.426160338,
35039,County,Rio Arriba County,NM,Rio Arriba County,NA,1.325234677,
51163,County,Rockbridge County,VA,Rockbridge County,NA,4.881585307,
33015,County,Rockingham County,NH,Rockingham County,NA,3.488045007,
51165,County,Rockingham County,VA,Rockingham County,NA,2.865329513,
37161,County,Rutherford County,NC,Rutherford County,NA,2.606635071,
47149,County,Rutherford County,TN,Rutherford County,NA,3.520536463,
06067,County,Sacramento County,CA,Sacramento County,NA,2.695489725,
22101,County,Saint Mary Parish,LA,Saint Mary Parish,NA,1.797752809,
08113,County,San Miguel County,CO,San Miguel County,NA,3.703170029,
06087,County,Santa Cruz County,CA,Santa Cruz County,NA,-1.612115291,
12113,County,Santa Rosa County,FL,Santa Rosa County,NA,4.305555556,
47153,County,Sequatchie County,TN,Sequatchie County,NA,4.530201342,
51171,County,Shenandoah County,VA,Shenandoah County,NA,2.527805865,
06099,County,Stanislaus County,CA,Stanislaus County,NA,2.143757881,
30095,County,Stillwater County,MT,Stillwater County,NA,6.624888093,
01123,County,Tallapoosa County,AL,Tallapoosa County,NA,2.279874214,
22105,County,Tangipahoa Parish,LA,Tangipahoa Parish,NA,3.021784961,
22109,County,Terrebonne Parish,LA,Terrebonne Parish,NA,2.711426727,
18157,County,Tippecanoe County,IN,Tippecanoe County,NA,3.76344086,
01125,County,Tuscaloosa County,AL,Tuscaloosa County,NA,2.57639305,
16083,County,Twin Falls County,ID,Twin Falls County,NA,7.336956522,
18165,County,Vermillion County,IN,Vermillion County,NA,1.576182137,
05143,County,Washington County,AR,Washington County,NA,4.479917611,
12133,County,Washington County,FL,Washington County,NA,3.090909091,
19183,County,Washington County,IA,Washington County,NA,2.658227848,
18175,County,Washington County,IN,Washington County,NA,2.51177394,
22117,County,Washington Parish,LA,Washington Parish,NA,1.001251564,
24043,County,Washington County,MD,Washington County,NA,1.65717245,
27163,County,Washington County,MN,Washington County,NA,3.085001641,
29221,County,Washington County,MO,Washington County,NA,3.361344538,
36115,County,Washington County,NY,Washington County,NA,2.804333971,
39167,County,Washington County,OH,Washington County,NA,0.703674746,
40147,County,Washington County,OK,Washington County,NA,4.804804805,
41067,County,Washington County,OR,Washington County,NA,1.80984556,
42125,County,Washington County,PA,Washington County,NA,1.363326517,
44009,County,Washington County,RI,Washington County,NA,0.93708166,
47179,County,Washington County,TN,Washington County,NA,1.994851995,
48477,County,Washington County,TX,Washington County,NA,1.480698043,
49053,County,Washington County,UT,Washington County,NA,4.557124519,
51191,County,Washington County,VA,Washington County,NA,3.20470896,
50023,County,Washington County,VT,Washington County,NA,2.820053715,
55131,County,Washington County,WI,Washington County,NA,3.615863142,
17199,County,Williamson County,IL,Williamson County,NA,-0.431499461,
47187,County,Williamson County,TN,Williamson County,NA,3.879849812,
19191,County,Winneshiek County,IA,Winneshiek County,NA,3.983005842,
18005,County,Bartholomew County,IN,Bartholomew County,NA,3.409090909,
32510,County,Carson City,NV,Carson City,NA,8.422664625,
36009,County,Cattaraugus County,NY,Cattaraugus County,NA,0.881612091,
19033,County,Cerro Gordo County,IA,Cerro Gordo County,NA,6.276870163,
08019,County,Clear Creek County,CO,Clear Creek County,NA,5.183585313,
55039,County,Fond du Lac County,WI,Fond du Lac County,NA,2.158273381,
38035,County,Grand Forks County,ND,Grand Forks County,NA,2.109053498,
56017,County,Hot Springs County,WY,Hot Springs County,NA,-1.23119015,
51099,County,King George County,VA,King George County,NA,2.071428571,
27071,County,Koochiching County,MN,Koochiching County,NA,2.795031056,
20103,County,Leavenworth County,KS,Leavenworth County,NA,3.695652174,
06037,County,Los Angeles County,CA,Los Angeles County,NA,2.12256623,
37119,County,Mecklenburg County,NC,Mecklenburg County,NA,4.105691057,
30065,County,Musselshell County,MT,Musselshell County,NA,0.636942675,
37129,County,New Hanover County,NC,New Hanover County,NA,4.105090312,
42095,County,Northampton County,PA,Northampton County,NA,1.811425917,
28109,County,Pearl River County,MS,Pearl River County,NA,0.75136612,
22075,County,Plaquemines Parish,LA,Plaquemines Parish,NA,5.93625498,
24035,County,Queen Annes County,MD,Queen Annes County,NA,2.206531333,
17161,County,Rock Island County,IL,Rock Island County,NA,0.980392157,
01115,County,Saint Clair County,AL,Saint Clair County,NA,5.902004454,
17163,County,Saint Clair County,IL,Saint Clair County,NA,0.912778905,
26147,County,Saint Clair County,MI,Saint Clair County,NA,5.634715026,
29185,County,Saint Clair County,MO,Saint Clair County,NA,4.515599343,
55109,County,Saint Croix County,WI,Saint Croix County,NA,2.755326965,
22093,County,Saint James Parish,LA,Saint James Parish,NA,-2.134146341,
12109,County,Saint Johns County,FL,Saint Johns County,NA,1.771030993,
27137,County,Saint Louis County,MN,Saint Louis County,NA,0.721784777,
29189,County,Saint Louis County,MO,Saint Louis County,NA,1.570113698,
12111,County,Saint Lucie County,FL,Saint Lucie County,NA,4.452521581,
24037,County,Saint Marys County,MD,Saint Marys County,NA,1.305575159,
06077,County,San Joaquin County,CA,San Joaquin County,NA,1.229508197,
36093,County,Schenectady County,NY,Schenectady County,NA,0.923787529,
45083,County,Spartanburg County,SC,Spartanburg County,NA,3.492276696,
42115,County,Susquehanna County,PA,Susquehanna County,NA,2.929838088,
55121,County,Trempealeau County,WI,Trempealeau County,NA,3.990178023,
18163,County,Vanderburgh County,IN,Vanderburgh County,NA,2.469135802,
53071,County,Walla Walla County,WA,Walla Walla County,NA,5.862068966,
36119,County,Westchester County,NY,Westchester County,NA,1.34500081,
30111,County,Yellowstone County,MT,Yellowstone County,NA,1.602959309,
23001,County,Androscoggin County,ME,Androscoggin County,NA,3.288314739,
24003,County,Anne Arundel County,MD,Anne Arundel County,NA,1.478689475,
51041,County,Chesterfield County,VA,Chesterfield County,NA,3.813387424,
06013,County,Contra Costa County,CA,Contra Costa County,NA,-0.565976714,
22035,County,East Carroll Parish,LA,East Carroll Parish,NA,0.67264574,
51600,County,Fairfax City,VA,Fairfax City,NA,1.799816345,
53027,County,Grays Harbor County,WA,Grays Harbor County,NA,6.329113924,
51650,County,Hampton City,VA,Hampton City,NA,1.182033097,
12057,County,Hillsborough County,FL,Hillsborough County,NA,3.516483516,
33011,County,Hillsborough County,NH,Hillsborough County,NA,3.640694114,
05063,County,Independence County,AR,Independence County,NA,0.623700624,
12061,County,Indian River County,FL,Indian River County,NA,2.379883251,
30045,County,Judith Basin County,MT,Judith Basin County,NA,3.239740821,
51101,County,King William County,VA,King William County,NA,1.975903614,
22069,County,Natchitoches Parish,LA,Natchitoches Parish,NA,3.223388306,
51710,County,Norfolk City,VA,Norfolk City,NA,2.125453603,
42101,County,Philadelphia County,PA,Philadelphia County,NA,2.152521525,
20149,County,Pottawatomie County,KS,Pottawatomie County,NA,3.097573567,
40125,County,Pottawatomie County,OK,Pottawatomie County,NA,4.055496265,
26141,County,Presque Isle County,MI,Presque Isle County,NA,4.217536071,
51770,County,Roanoke City,VA,Roanoke City,NA,0.632911392,
22091,County,Saint Helena Parish,LA,Saint Helena Parish,NA,4.545454545,
48409,County,San Patricio County,TX,San Patricio County,NA,6.786427146,
31157,County,Scotts Bluff County,NE,Scotts Bluff County,NA,2.309468822,
51177,County,Spotsylvania County,VA,Spotsylvania County,NA,2.711738484,
51800,County,Suffolk City,VA,Suffolk City,NA,2.260359983,
37175,County,Transylvania County,NC,Transylvania County,NA,3.40811044,
22123,County,West Carroll Parish,LA,West Carroll Parish,NA,1.64126612,
42129,County,Westmoreland County,PA,Westmoreland County,NA,2.173913043,
51193,County,Westmoreland County,VA,Westmoreland County,NA,2.152230971,
51670,County,Hopewell City,VA,Hopewell City,NA,2.905982906,
51093,County,Isle of Wight County,VA,Isle of Wight County,NA,1.99157411,
22077,County,Pointe Coupee Parish,LA,Pointe Coupee Parish,NA,2.274394718,
51735,County,Poquoson City,VA,Poquoson City,NA,2.731737262,
51149,County,Prince George County,VA,Prince George County,NA,3.361344538,
51760,County,Richmond City,VA,Richmond City,NA,3.090013435,
22089,County,Saint Charles Parish,LA,Saint Charles Parish,NA,1.082474227,
29183,County,Saint Charles County,MO,Saint Charles County,NA,2.610183997,
22103,County,Saint Tammany Parish,LA,Saint Tammany Parish,NA,1.766233766,
06075,County,San Francisco County,CA,San Francisco County,NA,2.551209051,
06083,County,Santa Barbara County,CA,Santa Barbara County,NA,0.849858357,
51790,County,Staunton City,VA,Staunton City,NA,2.722772277,
29031,County,Cape Girardeau County,MO,Cape Girardeau County,NA,5.047505938,
22037,County,East Feliciana Parish,LA,East Feliciana Parish,NA,-1.117318436,
26055,County,Grand Traverse County,MI,Grand Traverse County,NA,5.459057072,
51680,County,Lynchburg City,VA,Lynchburg City,NA,3.497942387,
42097,County,Northumberland County,PA,Northumberland County,NA,2.405498282,
24033,County,Prince Georges County,MD,Prince Georges County,NA,1.983471074,
51153,County,Prince William County,VA,Prince William County,NA,1.406955137,
29187,County,Saint Francois County,MO,Saint Francois County,NA,3.090128755,
36089,County,Saint Lawrence County,NY,Saint Lawrence County,NA,0.124688279,
06071,County,San Bernardino County,CA,San Bernardino County,NA,2.907961604,
22125,County,West Feliciana Parish,LA,West Feliciana Parish,NA,4.222137695,
51550,County,Chesapeake City,VA,Chesapeake City,NA,1.970260223,
22053,County,Jefferson Davis Parish,LA,Jefferson Davis Parish,NA,2.068126521,
30049,County,Lewis and Clark County,MT,Lewis and Clark County,NA,3.259141494,
51740,County,Portsmouth City,VA,Portsmouth City,NA,2.493765586,
06079,County,San Luis Obispo County,CA,San Luis Obispo County,NA,0.894018205,
51820,County,Waynesboro City,VA,Waynesboro City,NA,3.253012048,
51840,County,Winchester City,VA,Winchester City,NA,2.586938083,
22033,County,East Baton Rouge Parish,LA,East Baton Rouge Parish,NA,0.306748466,
22121,County,West Baton Rouge Parish,LA,West Baton Rouge Parish,NA,0.862944162,
51610,County,Falls Church City,VA,Falls Church City,NA,2.513826043,
51660,County,Harrisonburg City,VA,Harrisonburg City,NA,2.99850075,
51700,County,Newport News City,VA,Newport News City,NA,1.438053097,
51830,County,Williamsburg City,VA,Williamsburg City,NA,1.548101732,
51630,County,Fredericksburg City,VA,Fredericksburg City,NA,2.145680407,
51810,County,Virginia Beach City,VA,Virginia Beach City,NA,1.802133137,
51540,County,Charlottesville City,VA,Charlottesville City,NA,3.184079602,
51570,County,Colonial Heights City,VA,Colonial Heights City,NA,2.76816609,
